ul,Chi-Squared,SSD,Reg_Slope,Reg_Intercept,Z-Test_1,Z-Test_2,Z-Test_3,Z-Test_4,Z-Test_5,Z-Test_6,Z-Test_7,Z-Test_8,Z-Test_9
69,42625.992271666175,0.24681570878131248,0.5009717312093448,0.05544758542118391,121.00339292514386,16.54499789538209,103.54597386271463,115.03791528921514,59.26073013641406,5.333689186979133,42.07733386804241,55.61410702527341,55.737281781429466
70,42730.78034672491,0.24765653752805883,0.4784348977498721,0.05795167802779199,122.6846116628274,12.450110518598509,101.35774786781896,113.49298164126034,65.95419847581078,0.2041626987436043,41.20322762816849,54.57986438812312,56.288935789204324
71,42408.742639380034,0.24849441761002275,0.4550941106862146,0.06054509881264282,125.15443959000052,11.242878763718991,96.96936557219443,113.51599432510868,69.1147572299206,4.665724369772358,37.63281562406183,54.39585520145594,55.36328184792722
72,42617.46152347916,0.25022556550129016,0.4274497103457969,0.06361669885046703,127.28112615288663,6.374412579938469,94.12162745622108,115.06186391775557,72.25225301628686,9.868116819754846,34.56240705393406,52.56639598256027,55.142757260515005
73,42712.12054965746,0.25130256406314494,0.4005612238735667,0.06660430845849258,129.0610638637825,2.012293024065161,88.4751473861211,117.75553703490651,75.48147468977129,15.73236908427238,31.85962036431049,50.84302167779258,54.18989492612196
74,42936.502453739486,0.253072260160937,0.37608916424498423,0.06932342619500176,131.2730660928378,1.296198187262249,86.95474401192394,115.04817946707642,80.68859930302955,19.821768420068327,26.87665604230509,49.99594421447601,55.136046265336496
75,42116.36622588348,0.25156884395514173,0.3618751597559431,0.07090276002711743,131.32993334744907,4.826209129363879,83.16511862376072,115.51086762395414,79.23740152306274,26.27665039923465,24.634446492503695,48.011965717253794,53.68002514926527
76,42650.485119468794,0.2547974985681405,0.3296931404238417,0.07447853995290649,134.7413159915338,7.294502018417778,79.35105857509296,114.05076971568884,85.42619956445735,30.0313774357592,20.105300677986342,46.14414379781698,53.11321416111095
77,43073.67852780468,0.25578518962864216,0.30741491818094985,0.07695389797989446,135.75387113796046,11.285279111733823,73.2920422875185,114.49990272532523,90.76935870909467,35.32151071474876,17.99771254847439,43.27292736826831,53.28072340158652
78,42815.195778672016,0.2561309599184449,0.2896695427443613,0.07892560636173762,136.37155765025813,16.261655775867478,73.77195800462191,111.82355765265086,92.01364657502538,37.82884305667948,12.515770849114215,41.43879697937353,52.49636052057988
79,42803.69264971647,0.25731656010398524,0.2640604221372867,0.08177106420696814,138.0266468910672,19.8063756367289,69.0556703883844,111.30990422299172,94.21392715814918,42.87749931793792,8.627148284297665,38.719323159121316,50.31012918807929
80,42431.07190796564,0.2577391266432778,0.24601314948200903,0.08377631672422121,139.92156411056712,19.407073762170278,64.55557153870721,108.83923862626736,95.40499499335827,47.386386735084095,5.549340730387274,35.60170165055855,49.92128633826911
81,42950.57353217499,0.2589196972889306,0.22627243330886232,0.08596972963234863,140.6047370690943,23.89199555457282,61.83495811368813,105.74225857110338,100.30071878555195,51.3545608196788,0.05721624427605244,35.096560265389904,49.30503938705197
82,42605.34877635212,0.26030264346955606,0.20436390755765815,0.08840401027137132,142.45548595596117,26.972481594608595,61.96584304137789,104.41703012772584,97.89642298992614,53.57654314852938,5.324450729327138,31.49185104512978,47.343959652813055
