ul,Chi-Squared,SSD,Reg_Slope,Reg_Intercept,Z-Test_1,Z-Test_2,Z-Test_3,Z-Test_4,Z-Test_5,Z-Test_6,Z-Test_7,Z-Test_8,Z-Test_9
121,162.11792512388897,0.016446033704133327,1.0645973320748556,-0.007177481341650624,8.889762802610807,5.308200884633731,1.7071669729024144,4.7977977017031,4.17230046865975,5.068108659041548,3.492076359885361,2.439836580257726,1.7272978848674307
122,220.29854176449282,0.019127667789955765,1.076242205792866,-0.00847135619920733,10.76747980972555,5.075421257502079,1.3049347147213033,4.6800538504132465,5.59130086865772,5.308839043122616,4.941742571029915,4.365890578638026,0.454339522862112
123,164.25802482968314,0.01668401766236452,1.0680343984587128,-0.007559377606523643,9.582274048141503,4.378590208561158,1.907105713999043,2.8165511369393146,4.781238178659834,4.1804009515378135,2.4345490921679285,4.8395306004591925,2.9692841025981433
124,174.7381801621352,0.016800371186579743,1.0638411369270504,-0.00709345965856116,8.652883372816303,5.9468213229663744,1.6796157633323696,6.01902915760895,4.126278566826999,4.663469467324164,4.1431380478591056,2.354306951903649,0.5914153419462619
125,202.8308385066391,0.01714313447317728,1.0637935168947885,-0.007088168543865389,7.982404862712156,7.219687104243073,1.1170460055385676,4.20410258901354,5.973957476936088,6.381869523474767,5.060002341706449,1.7606926283899522,0.056864721316043795
126,186.04683390046586,0.01669703977309653,1.0623831381909932,-0.006931459798999243,7.90171764856336,6.730694078211675,0.2155724418488595,6.087122174574784,5.726801130354921,4.6198465996251485,3.501121256514268,3.13991753660054,0.4653616765507111
127,142.51101942045923,0.01468846865674931,1.0561266078056288,-0.006236289756180985,7.421051208515047,5.281014128479824,0.7734470351420112,4.558343503206767,4.544041225950524,3.6965019234557577,4.776211999319219,2.896965128190316,0.47288440674212195
128,140.81310351508452,0.015730866786532637,1.062848200108704,-0.006983133345411563,9.03216743350274,4.030921637407073,1.7718481977499434,3.8538495342169767,4.569262321013786,3.33068628707103,3.9512258455571185,2.6252748010589055,1.8017186089023138
129,136.75007898797475,0.013993834963409035,1.0537902152942127,-0.005976690588245848,6.621168082154471,6.028431733358023,1.6424883388013873,2.188055719113576,3.4235432811310416,4.436215109936335,5.688355423999868,3.145547252415905,0.3799472732639258
130,125.61465017351185,0.013681074529817244,1.0518423130050936,-0.005760257000565955,6.2091143862427245,6.420689390159935,1.3540024339765473,3.075462351412944,4.642273545252195,3.1050725862528146,3.9670121410215207,2.9723628668233757,1.5158163243300566
131,134.15106164315225,0.013776715502927682,1.0548957203829792,-0.006099524486997687,6.462637558866674,5.956791298409009,0.4800310000866348,3.3524228162352214,3.7637739280280282,4.4384368742567535,3.6599653200657714,2.9782721780503287,3.6295084218779143
132,159.10659777185055,0.015957873527050855,1.0614698083850487,-0.0068299787094498465,8.712977341490193,4.265159198546359,1.2021598282350803,2.8997808280340123,7.432253121079699,3.853122762276101,3.752569357847138,1.9986182601298816,0.3386002925282996
133,91.52103058575149,0.011277785818910974,1.0445784518348806,-0.004953161314986743,5.464290246784322,4.302161597279582,0.5794607980767804,2.9238322271684187,2.67482548016206,4.784432869556211,1.6325859046468014,3.9337508512664194,1.439584636832934
134,108.50294970577215,0.012367178242374344,1.0486396490346448,-0.005404405448293861,5.830581805025873,4.976427916244256,1.010365601994398,3.667875875979635,4.284259507053883,2.1743857692276793,4.029536016433816,3.1255431356519394,2.3142932427859346
